
Memory Usage at After Clearing GPU Memory:
  Allocated: 0.00 GiB
  Reserved: 0.00 GiB
  Free: 11.35 GiB
  Total: 11.35 GiB

Memory Usage at After Loading Base Model:
  Allocated: 6.43 GiB
  Reserved: 7.22 GiB
  Free: 4.93 GiB
  Total: 11.35 GiB

Memory Usage at After Applying LoRA:
  Allocated: 6.44 GiB
  Reserved: 7.23 GiB
  Free: 4.91 GiB
  Total: 11.35 GiB
{'loss': 3.9301, 'grad_norm': 3.4515719413757324, 'learning_rate': 9.947397563676634e-05, 'epoch': 0.04}
Input: Category: lights, Subcategory: dining room, Action: off, Sentence: Extinguish dining room lighting
Expected: Dining room lighting extinguished
Generated: Dining room light extinguished.
ROUGE-L Score: 100.00%
BERTScore: 97.57%

Input: Category: music, Subcategory: playbackspeed, Action: resetspeed, Sentence: Clear playback speed changes
Expected: Playback speed changes cleared
Generated: Speeds cleared.
ROUGE-L Score: 66.67%
BERTScore: 88.71%

Input: Category: camera, Subcategory: attic, Action: statusquery, Sentence: Display attic camera
Expected: Attic camera displayed
Generated: Attic camera displayed.
ROUGE-L Score: 100.00%
BERTScore: 99.25%

Input: Category: shutters, Subcategory: toilet, Action: statusquery, Sentence: Assess toilet shades
Expected: Shades assessed
Generated: Shade assessment completed.
ROUGE-L Score: 80.00%
BERTScore: 92.10%

Input: Category: camera, Subcategory: outside, Action: statusquery, Sentence: Display feed from outside camera
Expected: Outside camera feed displayed
Generated: Outside camera feed displayed.
ROUGE-L Score: 100.00%
BERTScore: 99.19%

Input: Category: music, Subcategory: multisource, Action: check, Sentence: List music sources
Expected: Sources displayed
Generated: Sources listed.
ROUGE-L Score: 50.00%
BERTScore: 93.29%

Input: Category: music, Subcategory: playlist, Action: create, Sentence: Create playlist at six o'clock
Expected: New playlist will be created at six o'clock.
Generated: 6 o’clock playlist will be created.
ROUGE-L Score: 50.00%
BERTScore: 93.49%

Input: Category: lights, Subcategory: none, Action: on, Sentence: Turn on the lights when I get home
Expected: Turning on the lights when you get home.
Generated: Activating lights to turn on at home.
ROUGE-L Score: 40.00%
BERTScore: 89.00%

Input: Category: music, Subcategory: ambient, Action: check, Sentence: Is ambient music playing this morning?
Expected: Ambient music is playing this morning.
Generated: Ambient music is currently playing
ROUGE-L Score: 72.73%
BERTScore: 91.93%

Input: Category: lights, Subcategory: none, Action: off, Sentence: Switch off all lights at 9 PM
Expected: All lights will be turned off at 9 PM.
Generated: All lights will be turned off at nine PM.
ROUGE-L Score: 88.89%
BERTScore: 99.57%

Input: Category: shutters, Subcategory: cellar, Action: up, Sentence: Raise shutters after 20 minutes
Expected: Shutters will be raised after 20 minutes.
Generated: Shutters will be raised shortly.
ROUGE-L Score: 66.67%
BERTScore: 93.62%

Input: Category: lights, Subcategory: none, Action: on, Sentence: Enable all lights this evening, 7 PM
Expected: All lights will be turned on this evening.
Generated: All lights will be turned on this afternoon.
ROUGE-L Score: 87.50%
BERTScore: 99.41%

Input: Category: shutters, Subcategory: living room, Action: down, Sentence: Seal shades tonight
Expected: Shades sealed tonight.
Generated: Shades sealed tonight
ROUGE-L Score: 100.00%
BERTScore: 99.00%

Input: Category: shutters, Subcategory: none, Action: statusquery, Sentence: Keep all shutters unchanged in 25 minutes
Expected: All shutters will remain unchanged in 25 minutes.
Generated: All windows will remain as they are in twenty-five minutes.
ROUGE-L Score: 52.63%
BERTScore: 92.01%

Input: Category: camera, Subcategory: living room, Action: on, Sentence: Switch on living room camera
Expected: Living room camera switched on
Generated: Living room  camera  switched  on
ROUGE-L Score: 100.00%
BERTScore: 90.54%

Input: Category: music, Subcategory: ambient, Action: check, Sentence: Check ambient music status this afternoon, 3 PM
Expected: Ambient music status will be checked this afternoon.
Generated: Ambient status will be reviewed this  afternoon.
ROUGE-L Score: 80.00%
BERTScore: 94.57%

Input: Category: camera, Subcategory: basement, Action: on, Sentence: I want the basement camera turned on
Expected: Basement camera is now on.
Generated: Basement camera is now on.
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: camera, Subcategory: backyard, Action: statusquery, Sentence: Check if backyard camera was triggered
Expected: Camera was triggered recently
Generated: Backyard camera status retrieved.
ROUGE-L Score: 25.00%
BERTScore: 85.58%

Input: Category: camera, Subcategory: bathroom, Action: on, Sentence: Activate bathroom surveillance in 5 minutes
Expected: Bathroom camera will start in 5 minutes.
Generated: Bathroom camera will start in five minutes.
ROUGE-L Score: 85.71%
BERTScore: 99.67%

Input: Category: shutters, Subcategory: cellar, Action: up, Sentence: Raise cellar shutters
Expected: Cellar shutters raised
Generated: Shutters raised in the cellar.
ROUGE-L Score: 50.00%
BERTScore: 86.05%

Input: Category: music, Subcategory: device, Action: volumesync, Sentence: Sync volume across devices "next Monday, June 14"
Expected: Volume will be synchronized next Monday.
Generated: Volume will be synchronized for all devices next Monday.
ROUGE-L Score: 80.00%
BERTScore: 95.29%

Input: Category: music, Subcategory: device, Action: multiroom, Sentence: Enable multi-room music from 7 PM to 9 PM
Expected: Music playing from 7 PM to 9 PM.
Generated: Multiroom music enabled in one hour.
ROUGE-L Score: 14.29%
BERTScore: 84.40%

Input: Category: music, Subcategory: queue, Action: clear, Sentence: Wipe queue immediately
Expected: Queue wiped immediately
Generated: Queue wiped immediately.
ROUGE-L Score: 100.00%
BERTScore: 98.89%

Input: Category: music, Subcategory: volume, Action: mute, Sentence: Silence audio after 15 minutes
Expected: Audio will be silenced after 15 minutes.
Generated: Audio will be muted after fifteen minutes.
ROUGE-L Score: 71.43%
BERTScore: 96.52%

Input: Category: music, Subcategory: device, Action: check, Sentence: Which speaker is currently active?
Expected: The speaker is active.
Generated: the music is active in the living room speaker.
ROUGE-L Score: 46.15%
BERTScore: 92.28%

Input: Category: music, Subcategory: radio, Action: play, Sentence: Start radio "this afternoon, 4 PM"
Expected: Radio will start this afternoon.
Generated: Radio will start this afternoon.
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: music, Subcategory: playback, Action: resume, Sentence: Continue music "tomorrow, June 7"
Expected: Playback will resume tomorrow.
Generated: Playback will resume tomorrow.
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: music, Subcategory: playbackspeed, Action: check, Sentence: Display playback speed
Expected: Speed displayed.
Generated: Playback speed displayed.
ROUGE-L Score: 80.00%
BERTScore: 91.94%

Input: Category: music, Subcategory: playlist, Action: addsong, Sentence: Add "Stairway to Heaven" to my morning playlist
Expected: Stairway to Heaven added to morning playlist.
Generated: Song has been added to the playlist
ROUGE-L Score: 42.86%
BERTScore: 86.89%

Input: Category: music, Subcategory: playbackspeed, Action: check, Sentence: Check playback speed
Expected: Current speed displayed.
Generated: Playback speed retrieved
ROUGE-L Score: 33.33%
BERTScore: 90.97%

Input: Category: lights, Subcategory: basement, Action: off, Sentence: Switch off basement lighting in 20 minutes
Expected: Basement lights will be turned off in 20 minutes.
Generated: Basement lights will be turned off in twenty minutes
ROUGE-L Score: 88.89%
BERTScore: 99.01%

Input: Category: music, Subcategory: queue, Action: clear, Sentence: Clear queue at six o'clock
Expected: Queue will be cleared at six o'clock.
Generated: music queue will be cleared then.
ROUGE-L Score: 57.14%
BERTScore: 87.06%

Input: Category: music, Subcategory: voicecontrol, Action: check, Sentence: Inspect voice control immediately
Expected: Voice control inspected immediately
Generated: Voice control inspected immediately
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: music, Subcategory: power, Action: turnoff, Sentence: Deactivate music system
Expected: Music system deactivated
Generated: Music system deactivated.
ROUGE-L Score: 100.00%
BERTScore: 99.05%

Input: Category: camera, Subcategory: outside, Action: statusquery, Sentence: Show last 24-hour feed of outside camera
Expected: 24-hour feed displayed
Generated: Outside camera feed shown for the past day.
ROUGE-L Score: 16.67%
BERTScore: 90.62%

Input: Category: music, Subcategory: playback, Action: skip, Sentence: Skip to next
Expected: Skipped to next.
Generated: Next track playing.
ROUGE-L Score: 33.33%
BERTScore: 86.57%

Input: Category: camera, Subcategory: basement, Action: on, Sentence: Launch system today
Expected: System launched today
Generated: System launched today.
ROUGE-L Score: 100.00%
BERTScore: 98.15%

Average ROUGE-L Score: 86.88%
Average BERTScore: 94.68%

Metrics by Category, Subcategory, and Action:
Category   Subcategory         Action  Count  ROUGE-L (%)  BERTScore (%)
  camera           all             on      4        77.38          94.22
  camera           all    statusquery      3        62.38          91.63
  camera         attic             on      4        72.81          89.14
  camera         attic    statusquery      6        79.70          94.82
  camera      backyard             on      5        73.83          94.35
  camera      backyard    statusquery      4        68.75          95.11
  camera      basement             on      7        77.81          94.92
  camera      basement    statusquery      4        95.00          96.77
  camera      bathroom             on      5        71.36          95.20
  camera      bathroom    statusquery      5        63.43          89.80
  camera        cellar             on      5        72.29          95.41
  camera        cellar    statusquery      4        71.67          93.00
  camera   dining room    statusquery      5        73.97          93.22
  camera       kitchen             on      5        68.78          91.63
  camera       kitchen    statusquery      5        67.90          93.80
  camera       library             on      4        90.18          97.23
  camera       library    statusquery      4        79.67          95.84
  camera   living room             on      4        74.39          89.91
  camera   living room    statusquery      4        70.62          94.59
  camera          none             on      3        89.36          96.97
  camera          none    statusquery      3        50.83          91.37
  camera       outside             on      3        55.00          91.02
  camera       outside    statusquery      3        72.22          96.15
  camera        toilet             on      3        68.79          93.78
  lights           all             on      3        88.89          97.43
  lights         attic            off      3       100.00          95.74
  lights         attic             on      4        83.76          97.63
  lights      basement            off      4        94.44          98.82
  lights      basement             on      3        96.30          99.27
  lights      bathroom            off      3       100.00          94.93
  lights      bathroom             on      3        80.30          95.81
  lights        cellar            off      3        68.98          94.87
  lights        cellar             on      4        73.76          93.29
  lights   dining room            off      3        86.27          95.94
  lights   dining room             on      3        64.05          94.73
  lights   dining room    statusquery      3        63.98          91.32
  lights       kitchen            off      3        77.78          97.21
  lights       kitchen             on      3        66.14          96.18
  lights       kitchen    statusquery      5        76.27          95.82
  lights       library            off      3        90.48          97.48
  lights       library             on      3        78.57          95.54
  lights   living room            off      3        85.71          93.79
  lights   living room             on      3        72.37          91.56
  lights          none            off      3        96.30          99.33
  lights          none             on      4        56.96          93.37
  lights          none    statusquery      4        64.44          92.22
  lights        random            off      3        94.12          97.60
  lights        random             on      3        86.90          94.93
  lights        toilet            off      3        81.94          93.98
  lights        toilet             on      3        88.33          97.83
   music       ambient          check      3        76.84          94.50
   music       ambient           play      4        64.29          94.41
   music       ambient           stop      3        90.48          99.59
   music        artist          check      3        67.62          90.62
   music        artist           play      4        38.38          88.99
   music        device          check      3        45.94          89.63
   music        device      multiroom      4        54.07          93.11
   music        device   switchdevice      3        72.38          95.31
   music        device     volumesync      5        49.50          92.28
   music     equalizer         adjust      3        68.69          94.68
   music         genre           play      4        66.36          92.98
   music   multisource          check      3        62.50          95.94
   music   multisource           play      3        50.88          89.52
   music   multisource           sync      4        80.40          97.56
   music          none            off      3        86.71          95.42
   music      playback          check      3        26.46          86.81
   music      playback           loop      3        51.52          94.42
   music      playback          pause      3        93.33          97.31
   music      playback           play      3        72.62          94.70
   music      playback       previous      3        91.67          97.68
   music      playback         repeat      3        60.32          94.47
   music      playback        restart      3        78.18          94.50
   music      playback         resume      3        88.89          98.27
   music      playback           skip      4        50.40          89.52
   music      playback           stop      3        52.05          91.64
   music playbackspeed    adjustspeed      3        68.89          94.23
   music playbackspeed          check      3        52.59          90.58
   music playbackspeed     resetspeed      3        69.84          91.01
   music      playlist        addsong      4        59.68          91.13
   music      playlist          check      3        66.06          94.82
   music      playlist         create      3        83.33          96.63
   music      playlist         delete      3        90.48          98.35
   music      playlist     removesong      3        71.59          96.10
   music      playlist        reorder      3        82.05          96.64
   music      playlist selectplaylist      3        93.33          98.26
   music      playlist        shuffle      3       100.00          99.14
   music       podcast           play      4        69.79          94.08
   music       podcast           skip      4        62.18          93.26
   music         power        turnoff      3        81.55          98.49
   music         power         turnon      4        38.39          92.37
   music         queue            add      4        87.50          97.69
   music         queue          check      3        68.18          91.86
   music         queue          clear      3        85.71          94.93
   music         radio           play      3        75.00          92.77
   music      schedule         cancel      3        49.52          89.42
   music      schedule          check      3        60.95          93.19
   music      schedule           play      3        80.95          95.95
   music      schedule           stop      3        97.44          96.91
   music    sleeptimer          check      3       100.00          99.02
   music    sleeptimer            set      3        72.22          96.05
   music          song          check      3        95.24          97.88
   music          song           play      4        74.35          94.51
   music        source          check      3        80.56          93.97
   music        source   switchsource      3        90.48          97.95
   music        status          check      3        82.05          95.69
   music  voicecontrol          check      3        85.93          98.39
   music  voicecontrol        disable      3        90.20          97.68
   music  voicecontrol         enable      3        91.67          99.08
   music        volume   adjustvolume      3        95.24          99.12
   music        volume          check      3        70.51          93.63
   music        volume           mute      3        64.21          90.28
   music        volume         unmute      3        86.67          96.30
shutters      basement           down      4        75.95          95.22
shutters      basement             up      3        56.08          90.95
shutters      bathroom           down      4        72.62          93.66
shutters      bathroom    statusquery      3       100.00          99.24
shutters      bathroom             up      3        74.29          94.79
shutters        cellar           down      3        62.38          89.77
shutters        cellar    statusquery      3        85.71          98.05
shutters        cellar             up      3        72.22          92.36
shutters       kitchen           down      4        70.24          94.74
shutters       kitchen    statusquery      5        87.00          94.65
shutters       kitchen             up      4        72.62          95.77
shutters       library           down      3        72.62          95.11
shutters       library             up      3        59.40          92.64
shutters   living room           down      3       100.00          98.13
shutters   living room             up      3        74.81          94.21
shutters          none           down      4        79.83          92.87
shutters          none    statusquery      4        72.86          93.49
shutters          none             up      3        80.56          93.98
shutters        toilet           down      3        73.02          95.04
shutters        toilet    statusquery      3        73.33          93.82
shutters        toilet             up      4        84.13          95.94

Results saved to 'metrics_by_combination.csv'

Memory Usage at After Clearing GPU Memory:
  Allocated: 6.48 GiB
  Reserved: 6.50 GiB
  Free: 4.87 GiB
  Total: 11.35 GiB
